Time,Gyro_X,Gyro_Y,Gyro_Z,EKF_Roll,EKF_Pitch,EKF_Yaw,DMP_Roll,DMP_Pitch,DMP_Yaw
254.0,0.01,0.0,-0.0,38.88,-39.72,16.9,-1.87,-27.0,0.58
254.0,0.01,0.0,-0.0,38.88,-39.72,16.9,-1.7,-27.05,37.26
254.0,0.01,0.0,-0.0,38.88,-39.72,16.9,-1.7,-27.05,37.26
254.0,0.01,0.0,-0.0,38.88,-39.72,16.9,-1.86,-27.0,0.57
255.0,0.01,0.0,-0.0,38.88,-39.72,16.9,-1.86,-27.0,0.57
255.0,0.0,-0.0,0.0,38.9,-39.73,16.91,-1.86,-27.0,0.57
255.0,0.0,-0.0,0.0,38.9,-39.73,16.91,-1.72,-27.04,37.26
255.0,0.0,-0.0,0.0,38.9,-39.73,16.91,-1.72,-27.04,37.26
255.0,0.0,-0.0,0.0,38.9,-39.73,16.91,-1.87,-27.0,0.56
255.0,0.0,-0.0,0.0,38.9,-39.73,16.91,-1.87,-27.0,0.56
255.0,0.01,-0.0,-0.0,38.98,-39.76,16.9,-1.87,-27.0,0.56
255.0,0.01,-0.0,-0.0,38.98,-39.76,16.9,-1.65,-27.06,37.23
255.0,0.01,-0.0,-0.0,38.98,-39.76,16.9,-1.65,-27.06,37.23
255.0,0.01,-0.0,-0.0,38.98,-39.76,16.9,-1.83,-27.02,0.56
255.0,0.01,-0.0,-0.0,38.98,-39.76,16.9,-1.83,-27.02,0.56
255.0,0.01,-0.01,-0.0,39.02,-39.79,16.88,-1.83,-27.02,0.56
255.0,0.01,-0.01,-0.0,39.02,-39.79,16.88,-1.63,-27.09,37.23
255.0,0.01,-0.01,-0.0,39.02,-39.79,16.88,-1.63,-27.09,37.23
255.0,0.01,-0.01,-0.0,39.02,-39.79,16.88,-1.8,-27.05,0.55
255.0,0.01,-0.01,-0.0,39.02,-39.79,16.88,-1.8,-27.05,0.55
255.0,0.02,0.0,-0.0,39.15,-39.79,16.86,-1.8,-27.05,0.55
255.0,0.02,0.0,-0.0,39.15,-39.79,16.86,-1.58,-27.1,37.23
255.0,0.02,0.0,-0.0,39.15,-39.79,16.86,-1.58,-27.1,37.23
255.0,0.02,0.0,-0.0,39.15,-39.79,16.86,-1.71,-27.06,0.55
255.0,0.02,0.0,-0.0,39.15,-39.79,16.86,-1.71,-27.06,0.55
255.0,0.07,-0.64,-0.03,39.6,-43.78,16.65,-1.71,-27.06,0.55
255.0,0.07,-0.64,-0.03,39.6,-43.78,16.65,-1.64,-30.37,37.3
255.0,0.07,-0.64,-0.03,39.6,-43.78,16.65,-1.69,-31.0,0.62
255.0,0.07,-0.64,-0.03,39.6,-43.78,16.65,-1.69,-31.0,0.62
255.0,-0.02,-0.03,0.0,39.49,-43.94,16.66,-1.69,-31.0,0.62
255.0,-0.02,-0.03,0.0,39.49,-43.94,16.66,-1.61,-30.88,37.3
255.0,-0.02,-0.03,0.0,39.49,-43.94,16.66,-1.79,-31.07,0.66
255.0,-0.02,-0.03,0.0,39.49,-43.94,16.66,-1.79,-31.07,0.66
255.0,-0.02,-0.03,0.0,39.49,-43.94,16.66,-1.79,-31.07,0.66
255.0,0.01,0.0,-0.0,39.55,-43.93,16.65,-1.79,-31.07,0.66
255.0,0.01,0.0,-0.0,39.55,-43.93,16.65,-1.65,-30.9,37.31
255.0,0.01,0.0,-0.0,39.55,-43.93,16.65,-1.8,-31.08,0.66
255.0,0.01,0.0,-0.0,39.55,-43.93,16.65,-1.8,-31.08,0.66
255.0,0.01,0.0,-0.0,39.55,-43.93,16.65,-1.8,-31.08,0.66
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.8,-31.08,0.66
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.59,-30.91,37.31
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.75,-31.09,0.66
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.75,-31.09,0.66
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.75,-31.09,0.66
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.68,-31.1,0.64
255.0,0.01,-0.0,0.0,39.59,-43.94,16.68,-1.68,-31.1,0.64
255.0,0.0,-0.0,0.0,39.62,-43.96,16.71,-1.68,-31.1,0.64
255.0,0.0,-0.0,0.0,39.62,-43.96,16.71,-1.52,-30.92,37.3
255.0,0.0,-0.0,0.0,39.62,-43.96,16.71,-1.52,-30.92,37.3
255.0,0.0,-0.0,0.0,39.62,-43.96,16.71,-1.67,-31.1,0.64
255.0,0.0,-0.0,0.0,39.62,-43.96,16.71,-1.67,-31.1,0.64
256.0,0.0,-0.0,-0.0,39.64,-43.97,16.69,-1.67,-31.1,0.64
256.0,0.0,-0.0,-0.0,39.64,-43.97,16.69,-1.49,-30.92,37.29
256.0,0.0,-0.0,-0.0,39.64,-43.97,16.69,-1.65,-31.11,0.64
256.0,0.0,-0.0,-0.0,39.64,-43.97,16.69,-1.65,-31.11,0.64
256.0,0.0,-0.0,-0.0,39.64,-43.97,16.69,-1.65,-31.11,0.64
256.0,0.01,-0.01,-0.0,39.69,-44.01,16.67,-1.65,-31.11,0.64
256.0,0.01,-0.01,-0.0,39.69,-44.01,16.67,-1.44,-30.93,37.27
256.0,0.01,-0.01,-0.0,39.69,-44.01,16.67,-1.61,-31.12,0.62
256.0,0.01,-0.01,-0.0,39.69,-44.01,16.67,-1.61,-31.12,0.62
256.0,0.01,-0.01,-0.0,39.69,-44.01,16.67,-1.61,-31.12,0.62
256.0,0.01,-0.0,0.0,39.72,-44.02,16.68,-1.61,-31.12,0.62
256.0,0.01,-0.0,0.0,39.72,-44.02,16.68,-1.42,-30.95,37.26
256.0,0.01,-0.0,0.0,39.72,-44.02,16.68,-1.6,-31.12,0.63
256.0,0.01,-0.0,0.0,39.72,-44.02,16.68,-1.6,-31.12,0.63
256.0,0.01,-0.0,0.0,39.72,-44.02,16.68,-1.6,-31.12,0.63
256.0,0.0,-0.0,0.0,39.72,-44.03,16.68,-1.6,-31.12,0.63
256.0,0.0,-0.0,0.0,39.72,-44.03,16.68,-1.4,-30.95,37.26
256.0,0.0,-0.0,0.0,39.72,-44.03,16.68,-1.59,-31.12,0.62
256.0,0.0,-0.0,0.0,39.72,-44.03,16.68,-1.59,-31.12,0.62
256.0,0.0,-0.0,0.0,39.72,-44.03,16.68,-1.59,-31.12,0.62
256.0,-0.01,0.0,0.0,39.69,-44.02,16.71,-1.59,-31.12,0.62
256.0,-0.01,0.0,0.0,39.69,-44.02,16.71,-1.45,-30.94,37.28
256.0,-0.01,0.0,0.0,39.69,-44.02,16.71,-1.64,-31.11,0.64
256.0,-0.01,0.0,0.0,39.69,-44.02,16.71,-1.64,-31.11,0.64
256.0,-0.01,0.0,0.0,39.69,-44.02,16.71,-1.64,-31.11,0.64
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.64,-31.11,0.64
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.51,-30.91,37.32
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.69,-31.09,0.67
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.69,-31.09,0.67
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.78,-31.07,0.71
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.78,-31.07,0.71
256.0,-0.0,0.0,0.0,39.68,-44.02,16.73,-1.78,-31.07,0.71
256.0,-0.02,0.0,0.01,39.53,-43.99,16.81,-1.78,-31.07,0.71
256.0,-0.02,0.0,0.01,39.53,-43.99,16.81,-1.64,-30.88,37.38
256.0,-0.02,0.0,0.01,39.53,-43.99,16.81,-2.15,-31.02,0.87
256.0,-0.02,0.0,0.01,39.53,-43.99,16.81,-2.15,-31.02,0.87
256.0,-0.02,0.0,0.01,39.53,-43.99,16.81,-2.15,-31.02,0.87
256.0,0.01,-0.0,-0.01,39.61,-44.0,16.76,-2.15,-31.02,0.87
256.0,0.01,-0.0,-0.01,39.61,-44.0,16.76,-1.97,-30.85,37.52
256.0,0.01,-0.0,-0.01,39.61,-44.0,16.76,-2.2,-30.94,0.87
256.0,0.01,-0.0,-0.01,39.61,-44.0,16.76,-2.2,-30.94,0.87
256.0,0.01,-0.0,-0.01,39.61,-44.0,16.76,-2.2,-30.94,0.87
256.0,-0.03,0.0,0.01,39.45,-43.99,16.83,-2.2,-30.94,0.87
256.0,-0.03,0.0,0.01,39.45,-43.99,16.83,-1.99,-30.85,37.47
256.0,-0.03,0.0,0.01,39.45,-43.99,16.83,-2.35,-30.93,0.9
256.0,-0.03,0.0,0.01,39.45,-43.99,16.83,-2.35,-30.93,0.9
257.0,-0.01,-0.0,-0.0,39.42,-44.0,16.82,-2.35,-30.93,0.9
257.0,-0.01,-0.0,-0.0,39.42,-44.0,16.82,-2.14,-30.84,37.5
257.0,-0.01,-0.0,-0.0,39.42,-44.0,16.82,-2.14,-30.84,37.5
257.0,-0.01,-0.0,-0.0,39.42,-44.0,16.82,-2.43,-30.93,0.9
257.0,-0.01,-0.0,-0.0,39.42,-44.0,16.82,-2.43,-30.93,0.9
257.0,-0.01,0.0,0.01,39.36,-43.99,16.86,-2.43,-30.93,0.9
257.0,-0.01,0.0,0.01,39.36,-43.99,16.86,-2.18,-30.82,37.51
257.0,-0.01,0.0,0.01,39.36,-43.99,16.86,-2.18,-30.82,37.51
257.0,-0.01,0.0,0.01,39.36,-43.99,16.86,-2.49,-30.91,0.94
257.0,-0.01,0.0,0.01,39.36,-43.99,16.86,-2.49,-30.91,0.94
257.0,0.01,-0.0,-0.01,39.39,-44.0,16.82,-2.49,-30.91,0.94
257.0,0.01,-0.0,-0.01,39.39,-44.0,16.82,-2.23,-30.81,37.52
257.0,0.01,-0.0,-0.01,39.39,-44.0,16.82,-2.23,-30.81,37.52
257.0,0.01,-0.0,-0.01,39.39,-44.0,16.82,-2.49,-30.91,0.91
257.0,0.01,-0.0,-0.01,39.39,-44.0,16.82,-2.49,-30.91,0.91
257.0,0.01,-0.0,0.0,39.43,-44.01,16.83,-2.49,-30.91,0.91
257.0,0.01,-0.0,0.0,39.43,-44.01,16.83,-2.2,-30.82,37.49
257.0,0.01,-0.0,0.0,39.43,-44.01,16.83,-2.2,-30.82,37.49
257.0,0.01,-0.0,0.0,39.43,-44.01,16.83,-2.49,-30.91,0.9
257.0,0.01,-0.0,0.0,39.43,-44.01,16.83,-2.49,-30.91,0.9
257.0,-0.01,-0.01,-0.0,39.38,-44.05,16.82,-2.49,-30.91,0.9
257.0,-0.01,-0.01,-0.0,39.38,-44.05,16.82,-2.23,-30.82,37.51
257.0,-0.01,-0.01,-0.0,39.38,-44.05,16.82,-2.23,-30.82,37.51
257.0,-0.01,-0.01,-0.0,39.38,-44.05,16.82,-2.47,-30.92,0.88
257.0,-0.01,-0.01,-0.0,39.38,-44.05,16.82,-2.47,-30.92,0.88
257.0,-0.01,-0.02,0.0,39.32,-44.17,16.82,-2.47,-30.92,0.88
257.0,-0.01,-0.02,0.0,39.32,-44.17,16.82,-2.04,-30.88,37.44
257.0,-0.01,-0.02,0.0,39.32,-44.17,16.82,-2.3,-30.98,0.83
257.0,-0.01,-0.02,0.0,39.32,-44.17,16.82,-2.3,-30.98,0.83
257.0,-0.01,-0.02,0.0,39.32,-44.17,16.82,-2.3,-30.98,0.83
257.0,0.01,-0.03,-0.0,39.37,-44.34,16.8,-2.3,-30.98,0.83
257.0,0.01,-0.03,-0.0,39.37,-44.34,16.8,-1.82,-31.04,37.37
257.0,0.01,-0.03,-0.0,39.37,-44.34,16.8,-2.06,-31.11,0.76
257.0,0.01,-0.03,-0.0,39.37,-44.34,16.8,-2.06,-31.11,0.76
257.0,0.01,-0.03,-0.0,39.37,-44.34,16.8,-2.06,-31.11,0.76
257.0,0.13,-1.3,-0.03,40.09,-51.79,16.61,-2.06,-31.11,0.76
257.0,0.13,-1.3,-0.03,40.09,-51.79,16.61,-2.13,-41.43,37.65
257.0,0.13,-1.3,-0.03,40.09,-51.79,16.61,-2.37,-43.4,1.18
257.0,0.13,-1.3,-0.03,40.09,-51.79,16.61,-2.37,-43.4,1.18
257.0,0.13,-1.3,-0.03,40.09,-51.79,16.61,-2.37,-43.4,1.18
257.0,0.01,-0.2,0.01,40.12,-52.95,16.64,-2.37,-43.4,1.18
257.0,0.01,-0.2,0.01,40.12,-52.95,16.64,-2.1,-46.13,37.88
257.0,0.01,-0.2,0.01,40.12,-52.95,16.64,-2.5,-46.48,1.41
257.0,0.01,-0.2,0.01,40.12,-52.95,16.64,-2.5,-46.48,1.41
257.0,0.01,-0.2,0.01,40.12,-52.95,16.64,-2.5,-46.48,1.41
257.0,-0.05,-1.29,-0.03,39.84,-60.36,16.5,-2.5,-46.48,1.41
257.0,-0.05,-1.29,-0.03,39.84,-60.36,16.5,-2.35,-48.14,38.06
257.0,-0.05,-1.29,-0.03,39.84,-60.36,16.5,-2.58,-49.49,1.55
257.0,-0.05,-1.29,-0.03,39.84,-60.36,16.5,-2.58,-49.49,1.55
258.0,-0.05,-1.29,-0.03,39.84,-60.36,16.5,-2.58,-49.49,1.55
258.0,-0.03,-1.12,-0.03,39.66,-66.8,16.32,-2.58,-49.49,1.55
258.0,-0.03,-1.12,-0.03,39.66,-66.8,16.32,-2.37,-51.2,38.15
258.0,-0.03,-1.12,-0.03,39.66,-66.8,16.32,-2.57,-52.04,1.65
258.0,-0.03,-1.12,-0.03,39.66,-66.8,16.32,-2.57,-52.04,1.65
258.0,-0.03,-1.12,-0.03,39.66,-66.8,16.32,-2.57,-52.04,1.65
258.0,0.04,0.01,-0.03,39.92,-66.77,16.16,-2.57,-52.04,1.65
258.0,0.04,0.01,-0.03,39.92,-66.77,16.16,-2.4,-52.28,38.24
258.0,0.04,0.01,-0.03,39.92,-66.77,16.16,-2.58,-52.04,1.71
258.0,0.04,0.01,-0.03,39.92,-66.77,16.16,-2.58,-52.04,1.71
258.0,0.04,0.01,-0.03,39.92,-66.77,16.16,-2.58,-52.04,1.71
258.0,0.02,-0.01,0.01,40.06,-66.81,16.21,-2.58,-52.04,1.71
258.0,0.02,-0.01,0.01,40.06,-66.81,16.21,-2.34,-52.34,38.23
258.0,0.02,-0.01,0.01,40.06,-66.81,16.21,-2.57,-52.11,1.74
258.0,0.02,-0.01,0.01,40.06,-66.81,16.21,-2.57,-52.11,1.74
258.0,0.02,-0.01,0.01,40.06,-66.81,16.21,-2.57,-52.11,1.74
258.0,-0.0,0.11,0.07,40.03,-66.1,16.68,-2.57,-52.11,1.74
258.0,-0.0,0.11,0.07,40.03,-66.1,16.68,-2.26,-54.96,38.36
258.0,-0.0,0.11,0.07,40.03,-66.1,16.68,-2.54,-55.05,1.96
258.0,-0.0,0.11,0.07,40.03,-66.1,16.68,-2.54,-55.05,1.96
258.0,0.0,-0.02,0.03,40.03,-66.21,16.85,-2.54,-55.05,1.96
258.0,0.0,-0.02,0.03,40.03,-66.21,16.85,-2.11,-55.17,38.28
258.0,0.0,-0.02,0.03,40.03,-66.21,16.85,-2.28,-55.12,1.83
258.0,0.0,-0.02,0.03,40.03,-66.21,16.85,-2.28,-55.12,1.83
258.0,0.0,-0.02,0.03,40.03,-66.21,16.85,-2.28,-55.12,1.83
258.0,0.0,-0.02,0.03,40.03,-66.21,16.85,-2.36,-58.05,1.96
258.0,0.15,-2.33,0.02,41.05,-82.33,17.0,-2.36,-58.05,1.96
258.0,0.15,-2.33,0.02,41.05,-82.33,17.0,-2.06,-59.15,38.54
258.0,0.15,-2.33,0.02,41.05,-82.33,17.0,-2.06,-59.15,38.54
258.0,0.15,-2.33,0.02,41.05,-82.33,17.0,-2.06,-59.15,38.54
258.0,0.15,-2.33,0.02,41.05,-82.33,17.0,-2.0,-61.04,2.22
258.0,0.05,-0.02,-0.03,41.34,-82.45,16.82,-2.0,-61.04,2.22
258.0,0.05,-0.02,-0.03,41.34,-82.45,16.82,-1.5,-60.93,38.59
258.0,0.05,-0.02,-0.03,41.34,-82.45,16.82,-1.5,-60.93,38.59
258.0,0.05,-0.02,-0.03,41.34,-82.45,16.82,-1.5,-60.93,38.59
258.0,0.05,-0.02,-0.03,41.34,-82.45,16.82,-1.56,-61.24,2.56
258.0,0.38,-0.08,0.06,43.52,-82.91,17.16,-1.56,-61.24,2.56
258.0,0.38,-0.08,0.06,43.52,-82.91,17.16,-1.14,-61.27,39.23
258.0,0.38,-0.08,0.06,43.52,-82.91,17.16,-1.14,-61.27,39.23
258.0,0.38,-0.08,0.06,43.52,-82.91,17.16,-1.14,-61.27,39.23
258.0,0.38,-0.08,0.06,43.52,-82.91,17.16,1.11,-62.19,2.72
258.0,0.62,-0.23,-0.08,47.38,-84.37,16.66,1.11,-62.19,2.72
258.0,0.62,-0.23,-0.08,47.38,-84.37,16.66,1.98,-62.83,39.24
258.0,0.62,-0.23,-0.08,47.38,-84.37,16.66,1.98,-62.83,39.24
258.0,0.62,-0.23,-0.08,47.38,-84.37,16.66,1.98,-62.83,39.24
258.0,0.62,-0.23,-0.08,47.38,-84.37,16.66,2.06,-62.21,2.82
258.0,-0.07,0.06,0.08,46.96,-84.02,17.16,2.06,-62.21,2.82
259.0,-0.07,0.06,0.08,46.96,-84.02,17.16,1.84,-62.48,39.75
259.0,-0.07,0.06,0.08,46.96,-84.02,17.16,1.84,-62.48,39.75
259.0,-0.07,0.06,0.08,46.96,-84.02,17.16,1.84,-62.48,39.75
259.0,-0.07,0.06,0.08,46.96,-84.02,17.16,0.7,-61.78,3.86
259.0,-0.07,0.06,0.08,46.96,-84.02,17.16,0.7,-61.78,3.86
259.0,-0.11,0.11,0.12,46.21,-83.24,18.01,0.7,-61.78,3.86
259.0,-0.11,0.11,0.12,46.21,-83.24,18.01,0.25,-61.99,41.04
259.0,-0.11,0.11,0.12,46.21,-83.24,18.01,0.25,-61.99,41.04
259.0,-0.11,0.11,0.12,46.21,-83.24,18.01,-1.05,-61.19,5.24
259.0,-0.11,0.11,0.12,46.21,-83.24,18.01,-1.05,-61.19,5.24
259.0,-0.01,-0.03,0.05,46.13,-83.39,18.31,-1.05,-61.19,5.24
259.0,-0.01,-0.03,0.05,46.13,-83.39,18.31,-1.43,-61.46,42.41
259.0,-0.01,-0.03,0.05,46.13,-83.39,18.31,-1.43,-61.46,42.41
259.0,-0.01,-0.03,0.05,46.13,-83.39,18.31,-1.86,-61.06,5.94
259.0,-0.01,-0.03,0.05,46.13,-83.39,18.31,-1.86,-61.06,5.94
259.0,-0.0,0.01,0.01,46.12,-83.34,18.37,-1.86,-61.06,5.94
259.0,-0.0,0.01,0.01,46.12,-83.34,18.37,-1.63,-61.44,42.6
259.0,-0.0,0.01,0.01,46.12,-83.34,18.37,-1.91,-61.01,6.02
259.0,-0.0,0.01,0.01,46.12,-83.34,18.37,-1.91,-61.01,6.02
259.0,-0.0,0.01,0.01,46.12,-83.34,18.37,-1.91,-61.01,6.02
259.0,-0.0,-0.01,0.0,46.11,-83.37,18.38,-1.91,-61.01,6.02
259.0,-0.0,-0.01,0.0,46.11,-83.37,18.38,-1.69,-61.43,42.64
259.0,-0.0,-0.01,0.0,46.11,-83.37,18.38,-1.98,-61.02,6.05
259.0,-0.0,-0.01,0.0,46.11,-83.37,18.38,-1.98,-61.02,6.05
259.0,-0.0,-0.01,0.0,46.11,-83.37,18.38,-1.98,-61.02,6.05
259.0,0.0,0.01,0.01,46.13,-83.34,18.43,-1.98,-61.02,6.05
259.0,0.0,0.01,0.01,46.13,-83.34,18.43,-1.71,-61.41,42.68
259.0,0.0,0.01,0.01,46.13,-83.34,18.43,-2.01,-60.99,6.1
259.0,0.0,0.01,0.01,46.13,-83.34,18.43,-2.01,-60.99,6.1
259.0,0.0,0.01,0.01,46.13,-83.34,18.43,-2.01,-60.99,6.1
259.0,-0.0,0.0,0.01,46.11,-83.33,18.47,-2.01,-60.99,6.1
259.0,-0.0,0.0,0.01,46.11,-83.33,18.47,-1.89,-61.39,42.82
259.0,-0.0,0.0,0.01,46.11,-83.33,18.47,-2.2,-60.97,6.25
259.0,-0.0,0.0,0.01,46.11,-83.33,18.47,-2.2,-60.97,6.25
259.0,-0.0,0.0,0.01,46.11,-83.33,18.47,-2.2,-60.97,6.25
259.0,-0.0,0.01,0.01,46.09,-83.28,18.53,-2.2,-60.97,6.25
259.0,-0.0,0.01,0.01,46.09,-83.28,18.53,-2.04,-61.37,42.95
259.0,-0.0,0.01,0.01,46.09,-83.28,18.53,-2.36,-60.94,6.38
259.0,-0.0,0.01,0.01,46.09,-83.28,18.53,-2.36,-60.94,6.38
259.0,-0.0,0.01,0.01,46.09,-83.28,18.53,-2.36,-60.94,6.38
259.0,-0.01,0.01,0.03,46.03,-83.2,18.69,-2.36,-60.94,6.38
259.0,-0.01,0.01,0.03,46.03,-83.2,18.69,-2.25,-61.31,43.12
259.0,-0.01,0.01,0.03,46.03,-83.2,18.69,-2.59,-60.88,6.56
259.0,-0.01,0.01,0.03,46.03,-83.2,18.69,-2.59,-60.88,6.56
259.0,-0.01,0.01,0.03,46.03,-83.2,18.69,-2.59,-60.88,6.56
259.0,-0.0,0.01,0.01,46.01,-83.13,18.72,-2.59,-60.88,6.56
259.0,-0.0,0.01,0.01,46.01,-83.13,18.72,-2.42,-61.25,43.24
259.0,-0.0,0.01,0.01,46.01,-83.13,18.72,-2.71,-60.83,6.65
260.0,-0.0,0.01,0.01,46.01,-83.13,18.72,-2.71,-60.83,6.65
260.0,-0.0,0.01,0.01,46.01,-83.13,18.72,-2.71,-60.83,6.65
260.0,-0.0,0.0,0.0,45.99,-83.13,18.73,-2.71,-60.83,6.65
260.0,-0.0,0.0,0.0,45.99,-83.13,18.73,-2.51,-61.24,43.31
260.0,-0.0,0.0,0.0,45.99,-83.13,18.73,-2.8,-60.81,6.71
260.0,-0.0,0.0,0.0,45.99,-83.13,18.73,-2.8,-60.81,6.71
260.0,-0.0,0.0,0.0,45.99,-83.13,18.73,-2.8,-60.81,6.71
260.0,-0.0,0.0,0.01,45.98,-83.12,18.79,-2.8,-60.81,6.71
260.0,-0.0,0.0,0.01,45.98,-83.12,18.79,-2.63,-61.22,43.42
260.0,-0.0,0.0,0.01,45.98,-83.12,18.79,-2.93,-60.8,6.81
260.0,-0.0,0.0,0.01,45.98,-83.12,18.79,-2.93,-60.8,6.81
260.0,-0.0,0.0,0.01,45.98,-83.12,18.79,-2.93,-60.8,6.81
260.0,0.0,0.0,0.0,45.99,-83.1,18.81,-2.93,-60.8,6.81
260.0,0.0,0.0,0.0,45.99,-83.1,18.81,-2.7,-61.21,43.48
260.0,0.0,0.0,0.0,45.99,-83.1,18.81,-2.95,-60.79,6.84
260.0,0.0,0.0,0.0,45.99,-83.1,18.81,-2.95,-60.79,6.84
260.0,0.0,0.0,0.0,45.99,-83.1,18.81,-2.95,-60.79,6.84
260.0,0.0,0.0,0.0,45.99,-83.1,18.81,-3.05,-60.77,6.92
260.0,0.0,0.0,0.01,45.99,-83.09,18.87,-3.05,-60.77,6.92
260.0,0.0,0.0,0.01,45.99,-83.09,18.87,-2.6,-60.77,43.37
260.0,0.0,0.0,0.01,45.99,-83.09,18.87,-2.6,-60.77,43.37
260.0,0.0,0.0,0.01,45.99,-83.09,18.87,-3.24,-60.76,7.06
260.0,0.0,0.0,0.01,45.99,-83.09,18.87,-3.24,-60.76,7.06
260.0,-0.02,0.0,0.02,45.88,-83.09,18.97,-3.24,-60.76,7.06
260.0,-0.02,0.0,0.02,45.88,-83.09,18.97,-2.82,-60.75,43.57
260.0,-0.02,0.0,0.02,45.88,-83.09,18.97,-2.82,-60.75,43.57
260.0,-0.02,0.0,0.02,45.88,-83.09,18.97,-3.37,-60.74,7.16
260.0,-0.02,0.0,0.02,45.88,-83.09,18.97,-3.37,-60.74,7.16
260.0,-0.01,0.0,0.02,45.8,-83.08,19.06,-3.37,-60.74,7.16
260.0,-0.01,0.0,0.02,45.8,-83.08,19.06,-2.93,-60.73,43.66
260.0,-0.01,0.0,0.02,45.8,-83.08,19.06,-2.93,-60.73,43.66
260.0,-0.01,0.0,0.02,45.8,-83.08,19.06,-3.54,-60.72,7.31
260.0,-0.01,0.0,0.02,45.8,-83.08,19.06,-3.54,-60.72,7.31
260.0,0.01,0.0,0.0,45.83,-83.08,19.08,-3.54,-60.72,7.31
260.0,0.01,0.0,0.0,45.83,-83.08,19.08,-3.06,-60.71,43.78
260.0,0.01,0.0,0.0,45.83,-83.08,19.08,-3.06,-60.71,43.78
260.0,0.01,0.0,0.0,45.83,-83.08,19.08,-3.64,-60.7,7.43
260.0,0.01,0.0,0.0,45.83,-83.08,19.08,-3.64,-60.7,7.43
260.0,0.0,0.0,0.01,45.83,-83.07,19.17,-3.64,-60.7,7.43
260.0,0.0,0.0,0.01,45.83,-83.07,19.17,-3.23,-60.69,43.95
260.0,0.0,0.0,0.01,45.83,-83.07,19.17,-3.23,-60.69,43.95
260.0,0.0,0.0,0.01,45.83,-83.07,19.17,-3.78,-60.69,7.56
260.0,0.0,0.0,0.01,45.83,-83.07,19.17,-3.78,-60.69,7.56
260.0,0.02,-0.0,-0.01,45.94,-83.08,19.13,-3.78,-60.69,7.56
260.0,0.02,-0.0,-0.01,45.94,-83.08,19.13,-3.25,-60.69,44.0
260.0,0.02,-0.0,-0.01,45.94,-83.08,19.13,-3.25,-60.69,44.0
260.0,0.02,-0.0,-0.01,45.94,-83.08,19.13,-3.68,-60.69,7.52
261.0,0.02,-0.0,-0.01,45.94,-83.08,19.13,-3.68,-60.69,7.52
261.0,0.02,-0.0,-0.02,46.04,-83.09,19.03,-3.68,-60.69,7.52
261.0,0.02,-0.0,-0.02,46.04,-83.09,19.03,-3.06,-60.7,43.89
261.0,0.02,-0.0,-0.02,46.04,-83.09,19.03,-3.06,-60.7,43.89
261.0,0.02,-0.0,-0.02,46.04,-83.09,19.03,-3.47,-60.7,7.38
261.0,0.02,-0.0,-0.02,46.04,-83.09,19.03,-3.47,-60.7,7.38
261.0,0.01,0.0,0.01,46.09,-83.08,19.06,-3.47,-60.7,7.38
261.0,0.01,0.0,0.01,46.09,-83.08,19.06,-2.93,-60.71,43.83
261.0,0.01,0.0,0.01,46.09,-83.08,19.06,-2.93,-60.71,43.83
261.0,0.01,0.0,0.01,46.09,-83.08,19.06,-3.44,-60.69,7.38
261.0,0.01,0.0,0.01,46.09,-83.08,19.06,-3.44,-60.69,7.38
261.0,0.01,0.0,0.01,46.09,-83.08,19.06,-3.44,-60.69,7.38
261.0,-0.04,1.38,0.02,45.81,-73.44,19.22,-3.44,-60.69,7.38
261.0,-0.04,1.38,0.02,45.81,-73.44,19.22,-2.36,-54.3,43.46
261.0,-0.04,1.38,0.02,45.81,-73.44,19.22,-2.31,-51.02,6.46
261.0,-0.04,1.38,0.02,45.81,-73.44,19.22,-2.31,-51.02,6.46
261.0,-0.04,1.38,0.02,45.81,-73.44,19.22,-2.31,-51.02,6.46
261.0,0.04,0.01,0.02,46.06,-73.4,19.32,-2.31,-51.02,6.46
261.0,0.04,0.01,0.02,46.06,-73.4,19.32,-2.31,-50.88,43.4
261.0,0.04,0.01,0.02,46.06,-73.4,19.32,-2.54,-50.92,6.71
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.54,-50.92,6.71
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.15,-49.49,43.29
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.44,-49.53,6.66
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.44,-49.53,6.66
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.44,-49.53,6.66
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.36,-46.33,6.59
